,Data,Close,High,Low,Open,Volume
50,2012-07-31,21.627,23.281,21.528,23.281,56179400
51,2012-08-01,20.801,21.498,20.761,21.418,44604400
52,2012-08-02,19.964,20.761,19.745,20.691,56374500
53,2012-08-03,21.01,22.076,19.824,20.283,80647000
54,2012-08-06,21.837,22.066,21.219,21.309,27778900
55,2012-08-07,20.641,22.365,20.422,22.116,36782900
56,2012-08-08,20.641,21.07,20.143,20.631,29537400
57,2012-08-09,20.93,21.089,20.532,20.671,15610700
58,2012-08-10,21.727,21.737,21.05,21.329,25794700
59,2012-08-13,21.518,22.365,21.319,22.066,24973100
60,2012-08-14,20.302,21.518,20.173,21.329,39308800
61,2012-08-15,21.119,21.329,20.322,20.561,47861100
62,2012-08-16,19.794,20.402,19.615,20.362,157565300
63,2012-08-17,18.978,20.004,18.928,19.934,129293400
64,2012-08-20,19.934,20.053,18.679,18.978,101186600
65,2012-08-21,19.087,19.904,19.017,19.505,70640600
66,2012-08-22,19.366,19.456,18.888,19.286,49892200
67,2012-08-23,19.366,19.655,19.286,19.426,32813700
68,2012-08-24,19.336,19.605,19.177,19.446,29622200
69,2012-08-27,19.077,19.456,19.027,19.416,20704000
70,2012-08-28,19.266,19.306,18.878,19.027,25417000
71,2012-08-29,19.027,19.306,18.997,19.246,16124700
72,2012-08-30,19.017,19.376,18.987,19.197,30647500
73,2012-08-31,17.991,18.629,17.961,18.609,58764200
74,2012-09-04,17.663,18.2,17.483,18.011,46622400
75,2012-09-05,18.509,18.679,18.111,18.2,60781800
76,2012-09-06,18.888,19.187,18.649,18.669,46066500
77,2012-09-07,18.908,19.346,18.709,19.027,36371700
78,2012-09-10,18.738,19.127,18.479,18.987,24797800
79,2012-09-11,19.356,19.505,18.778,18.848,50508200
80,2012-09-12,20.85,21.079,20.203,20.681,121584000
81,2012-09-13,20.631,21.398,20.532,20.88,65041600
82,2012-09-14,21.916,21.996,20.82,21.05,72819800
83,2012-09-17,21.438,22.663,21.418,22.584,50667600
84,2012-09-18,21.787,21.896,21.289,21.518,36760500
85,2012-09-19,23.201,23.281,21.687,21.906,78782800
86,2012-09-20,22.504,23.152,22.454,22.932,57248900
87,2012-09-21,22.773,23.152,22.514,22.883,51218100
88,2012-09-24,20.711,21.896,20.283,21.697,79106500
89,2012-09-25,20.203,21.129,20.143,21.119,46291700
90,2012-09-26,20.542,20.701,19.725,20.073,38271900
91,2012-09-27,20.243,20.92,20.083,20.91,30215900
92,2012-09-28,21.578,21.866,20.422,20.492,65486000
93,2012-10-01,21.906,22.504,21.647,21.996,51262700
94,2012-10-02,22.185,22.404,21.737,21.996,29341400
95,2012-10-03,21.747,22.404,21.717,22.215,32000100
96,2012-10-04,21.866,22.315,21.329,22.235,46892100
97,2012-10-05,20.83,21.548,20.801,21.408,40529300
98,2012-10-08,20.322,20.671,20.083,20.322,32236700
99,2012-10-09,20.153,20.472,19.894,20.312,27161800
100,2012-10-10,19.565,19.864,19.376,19.854,39321800
101,2012-10-11,19.675,19.884,19.535,19.804,21817300
102,2012-10-12,19.446,19.725,19.406,19.675,18809400
103,2012-10-15,19.446,19.804,19.416,19.605,20189700
104,2012-10-16,19.406,19.615,19.227,19.605,21834700
105,2012-10-17,19.804,20.402,19.296,19.426,44074500
106,2012-10-18,18.908,19.715,18.818,19.625,52157400
107,2012-10-19,18.928,18.987,18.728,18.928,34835000
108,2012-10-22,19.246,19.356,18.978,19.127,32447300
109,2012-10-23,19.426,19.725,19.027,19.177,78381200
110,2012-10-24,23.142,24.158,22.763,24.038,228949900
111,2012-10-25,22.474,23.221,22.384,23.201,76142000
112,2012-10-26,21.857,22.793,21.797,22.315,73175800
113,2012-10-31,21.03,21.418,20.651,20.741,99378200
114,2012-11-01,21.129,21.358,20.93,21.0,37713900
115,2012-11-02,21.099,21.607,20.99,21.179,38344400
116,2012-11-05,21.169,21.398,20.84,21.02,31806700
117,2012-11-06,21.089,21.289,20.91,21.159,29062700
118,2012-11-07,20.392,20.87,20.292,20.771,33396800
119,2012-11-08,19.914,20.651,19.904,20.442,34254600
120,2012-11-09,19.137,19.924,19.057,19.884,42295500
121,2012-11-12,19.994,20.093,18.798,19.077,67349200
122,2012-11-13,19.784,20.033,19.486,19.535,71775100
123,2012-11-14,22.275,22.414,19.854,20.024,229751000
124,2012-11-15,22.086,22.414,21.568,22.255,78857700
125,2012-11-16,23.47,23.839,22.096,22.165,107182200
126,2012-11-19,22.833,24.028,22.733,23.869,85021300
127,2012-11-20,23.012,23.809,22.614,22.644,46655300
128,2012-11-21,24.227,24.437,22.962,23.132,89862400
129,2012-11-23,23.909,24.586,23.789,24.486,29520900
130,2012-11-26,25.841,25.991,24.716,24.845,123865000
131,2012-11-27,26.05,26.399,25.363,25.941,85760600
132,2012-11-28,26.26,26.389,25.652,25.841,49205600
133,2012-11-29,27.216,27.415,26.06,26.399,88759700
134,2012-11-30,27.893,27.893,26.658,27.156,127049600
135,2012-12-03,26.937,28.77,26.877,27.893,123526100
136,2012-12-04,27.356,27.654,26.578,26.957,72869200
137,2012-12-05,27.605,27.794,27.156,27.644,58976300
138,2012-12-06,26.867,27.644,26.718,27.575,46001500
139,2012-12-07,27.385,27.674,26.738,26.967,51751900
140,2012-12-10,27.734,28.063,26.997,27.067,50608500
141,2012-12-11,27.874,28.133,27.555,27.963,77099100
142,2012-12-12,27.475,28.033,27.266,27.893,46704200
143,2012-12-13,28.133,28.641,27.326,27.485,81051600
144,2012-12-14,26.708,28.222,26.658,28.073,91631600
145,2012-12-17,26.648,26.897,26.22,26.668,57742500
146,2012-12-18,27.605,27.804,26.798,26.857,60512900
147,2012-12-19,27.306,28.113,26.847,27.724,61390300
148,2012-12-20,27.256,27.495,27.027,27.385,35574800
149,2012-12-21,26.16,26.907,26.021,26.559,54555200
150,2012-12-24,26.828,26.857,26.1,26.399,28230100
151,2012-12-26,26.409,27.077,26.28,26.927,33175400
152,2012-12-27,25.951,26.698,25.423,26.449,43481700
153,2012-12-28,25.811,26.011,25.054,25.383,56574800
154,2012-12-31,26.519,26.887,26.011,26.1,60374500
155,2013-01-02,27.893,28.073,27.316,27.336,69846400
156,2013-01-03,27.664,28.362,27.485,27.774,63140600
157,2013-01-04,28.651,28.82,27.724,27.903,72715400
158,2013-01-07,29.308,29.677,28.541,28.581,83781800
159,2013-01-08,28.949,29.487,28.75,29.398,45871300
160,2013-01-09,30.474,30.484,29.378,29.557,104787700
161,2013-01-10,31.181,31.33,30.165,30.484,95316400
162,2013-01-11,31.599,31.838,30.982,31.161,89598000
163,2013-01-14,30.832,32.087,30.503,31.958,98892800
164,2013-01-15,29.985,31.589,29.766,30.523,173242600
165,2013-01-16,29.736,30.235,29.418,30.095,75332700
166,2013-01-17,30.025,30.304,29.916,29.966,40256700
167,2013-01-18,29.547,30.324,29.159,30.195,49631500
168,2013-01-22,30.613,30.772,29.627,29.637,55243300
169,2013-01-23,30.703,31.38,30.683,30.982,48899800
170,2013-01-24,30.962,31.37,30.693,31.151,43845100
171,2013-01-25,31.42,31.808,31.012,31.29,54363600
172,2013-01-28,32.346,32.386,31.689,31.759,59682500
173,2013-01-29,30.673,31.948,30.593,31.878,72976500
174,2013-01-30,31.121,31.37,30.762,30.862,87682100
175,2013-01-31,30.862,31.35,28.631,29.039,190744900
176,2013-02-01,29.617,30.902,29.517,30.892,85856700
177,2013-02-04,28.003,29.089,27.903,28.949,92362200
178,2013-02-05,28.531,28.85,27.933,28.152,47948200
179,2013-02-06,28.939,29.179,28.551,28.631,38375900
180,2013-02-07,28.541,29.039,28.162,28.999,34540100
181,2013-02-08,28.441,29.059,28.402,28.78,37708800
182,2013-02-11,28.152,28.571,27.933,28.501,37361800
183,2013-02-12,27.266,28.053,26.997,27.565,93498700
184,2013-02-13,27.804,28.212,27.206,27.256,50164000
185,2013-02-14,28.392,28.521,27.903,27.913,35615800
186,2013-02-15,28.212,28.641,27.983,28.411,33109300
187,2013-02-19,28.82,28.969,28.013,28.123,49396400
188,2013-02-20,28.352,28.939,28.222,28.81,42098200
189,2013-02-21,27.176,28.441,27.047,28.172,49642300
190,2013-02-22,27.027,27.525,26.718,27.515,36350200
191,2013-02-25,27.166,27.535,27.047,27.057,34652000
192,2013-02-26,27.286,27.356,26.598,27.256,31611700
193,2013-02-27,26.768,27.236,26.529,27.236,44319700
194,2013-02-28,27.146,27.196,26.24,26.738,83027800
195,2013-03-01,27.674,28.013,26.708,26.947,54064800
196,2013-03-04,27.615,27.953,27.336,27.654,32400700
197,2013-03-05,27.415,28.073,27.106,27.774,40622200
198,2013-03-06,27.346,28.023,27.246,27.993,33532600
199,2013-03-07,28.471,28.571,27.365,27.465,74540200
200,2013-03-08,27.854,28.362,27.624,28.322,44198900
201,2013-03-11,28.033,28.531,27.724,27.903,35642100
202,2013-03-12,27.724,28.212,27.495,27.993,27569600
203,2013-03-13,26.977,27.545,26.818,27.515,39619500
204,2013-03-14,26.937,27.326,26.728,26.997,27646400
205,2013-03-15,26.549,26.957,26.459,26.927,31597400
206,2013-03-18,26.389,26.688,25.682,26.27,26653700
207,2013-03-19,26.449,26.798,26.11,26.429,25254200
208,2013-03-20,25.762,26.588,25.682,26.578,44006500
209,2013-03-21,25.642,26.011,25.463,25.562,24336100
210,2013-03-22,25.632,25.911,25.532,25.702,18456300
211,2013-03-25,25.034,25.702,24.985,25.652,39199000
212,2013-03-26,25.114,25.383,24.935,24.985,26957200
213,2013-03-27,25.991,26.18,24.626,24.905,52297400
214,2013-03-28,25.483,26.07,25.423,25.991,28585700
215,2013-04-01,25.433,25.791,25.184,25.532,22249300
216,2013-04-02,25.323,26.021,25.204,25.672,35153300
217,2013-04-03,26.15,26.29,25.602,25.732,48195200
218,2013-04-04,26.967,27.126,26.011,26.519,82016800
219,2013-04-05,27.286,27.694,26.509,26.758,64566600
220,2013-04-08,26.748,27.096,26.529,27.087,27256000
221,2013-04-09,26.489,26.788,26.319,26.479,21311100
222,2013-04-10,27.465,27.734,26.798,26.907,45949400
223,2013-04-11,27.913,27.993,27.146,27.375,33368500
224,2013-04-12,27.296,27.893,27.136,27.893,28697400
225,2013-04-15,26.419,27.375,26.26,27.057,30275400
226,2013-04-16,26.818,27.007,26.3,26.708,27365900
227,2013-04-17,26.529,27.096,26.29,26.549,26440600
228,2013-04-18,25.592,26.718,25.054,26.718,39059000
229,2013-04-19,25.632,25.861,25.234,25.523,20380900
230,2013-04-22,25.871,26.26,25.602,25.712,25687600
231,2013-04-23,25.881,26.23,25.672,26.12,25191500
232,2013-04-24,26.011,26.3,25.702,25.831,19729900
233,2013-04-25,26.041,26.3,25.901,25.971,17150000
234,2013-04-26,26.748,27.515,26.499,26.499,33018000
235,2013-04-29,26.877,27.306,26.758,27.057,29201100
236,2013-04-30,27.664,27.744,26.907,27.027,36245700
237,2013-05-01,27.326,27.814,27.206,27.744,64567600
238,2013-05-02,28.86,28.91,27.874,27.903,104257000
239,2013-05-03,28.202,28.959,28.043,28.929,58506400
240,2013-05-06,27.465,28.352,27.375,28.222,43939400
241,2013-05-07,26.788,27.744,26.748,27.445,41259100
242,2013-05-08,27.017,27.196,26.549,26.778,34654900
243,2013-05-09,26.937,27.445,26.748,26.977,33457200
244,2013-05-10,26.578,27.196,26.469,27.037,30847100
245,2013-05-13,26.718,27.226,26.429,26.499,29068800
246,2013-05-14,26.967,27.176,26.718,26.788,24930300
247,2013-05-15,26.499,26.887,26.3,26.818,30299800
248,2013-05-16,26.031,26.449,25.801,26.379,35499100
249,2013-05-17,26.15,26.499,26.1,26.3,29462700
250,2013-05-20,25.662,26.09,25.592,26.08,42402900
251,2013-05-21,25.562,25.981,25.493,25.772,26261300
252,2013-05-22,25.064,25.752,24.825,25.552,45314500
253,2013-05-23,24.965,25.433,24.676,24.706,37663100
254,2013-05-24,24.217,24.875,23.988,24.875,58727900
255,2013-05-28,24.008,24.447,23.829,24.447,50079700
256,2013-05-29,23.231,23.719,23.171,23.699,64237800
257,2013-05-30,24.457,24.686,23.839,24.038,60733200
258,2013-05-31,24.257,24.855,24.178,24.536,35925000
259,2013-06-03,23.759,24.227,23.62,24.178,35733800
260,2013-06-04,23.43,23.839,23.231,23.799,34760800
261,2013-06-05,22.813,23.62,22.703,23.261,53819700
262,2013-06-06,22.883,23.002,22.584,22.903,31260700
263,2013-06-07,23.201,23.311,22.773,22.942,38699200
264,2013-06-10,24.237,24.506,23.899,23.968,58393000
265,2013-06-11,23.939,24.257,23.909,23.939,29885900
266,2013-06-12,23.68,24.168,23.49,24.068,26445800
267,2013-06-13,23.64,23.739,23.181,23.63,31189300
268,2013-06-14,23.54,23.799,23.171,23.47,30677100
269,2013-06-17,23.929,24.158,23.66,23.819,33664500
270,2013-06-18,24.118,24.596,23.988,23.998,36709100
271,2013-06-19,24.217,25.094,24.008,24.108,31790600
272,2013-06-20,23.809,24.656,23.56,24.188,42765600
273,2013-06-21,24.437,24.606,23.958,24.496,45833900
274,2013-06-24,23.849,24.018,23.291,23.859,40626000
275,2013-06-25,24.158,24.337,23.949,24.048,24713200
276,2013-06-26,24.068,24.556,23.899,24.417,29890300
277,2013-06-27,24.566,24.745,24.118,24.148,34694100
278,2013-06-28,24.785,24.885,24.327,24.586,96778900
279,2013-07-01,24.716,24.965,24.526,24.875,20582200
280,2013-07-02,24.317,24.676,24.208,24.606,18394100
281,2013-07-03,24.427,24.616,24.058,24.128,10404400
282,2013-07-05,24.277,24.566,24.108,24.556,20229500
283,2013-07-08,24.616,24.945,24.327,24.377,27064600
284,2013-07-09,25.383,25.393,24.935,24.975,30387900
285,2013-07-10,25.702,25.732,25.373,25.483,26721800
286,2013-07-11,25.712,25.901,25.353,25.861,26777400
287,2013-07-12,25.811,25.831,25.453,25.642,16537900
288,2013-07-15,26.18,26.329,25.552,25.831,24234000
289,2013-07-16,26.22,26.648,25.911,26.29,30817600
290,2013-07-17,26.549,26.678,26.2,26.27,21518500
291,2013-07-18,26.08,26.668,26.021,26.648,24806900
292,2013-07-19,25.782,26.011,25.503,25.722,46539700
293,2013-07-22,25.951,26.031,25.622,25.891,27526300
294,2013-07-23,26.031,26.2,25.871,26.001,28221600
295,2013-07-24,26.409,26.429,25.951,26.22,82635600
296,2013-07-25,34.229,34.747,32.625,33.412,365457900
297,2013-07-26,33.881,34.598,33.432,33.641,136028900
298,2013-07-29,35.295,35.494,33.881,33.94,124718800
299,2013-07-30,37.487,37.816,35.186,35.514,173582800
300,2013-07-31,36.66,38.164,36.192,37.816,154828700
301,2013-08-01,37.347,38.144,36.78,37.158,106066500
302,2013-08-02,37.905,38.344,37.357,37.517,73058500
303,2013-08-05,39.041,39.17,38.104,38.284,79994800
304,2013-08-06,38.403,39.101,37.796,38.961,63950800
305,2013-08-07,38.722,38.792,37.557,38.463,68854800
306,2013-08-08,38.393,39.041,38.284,38.981,41301000
307,2013-08-09,38.353,38.593,37.865,38.443,43532300
308,2013-08-12,38.075,38.353,37.955,38.055,31161000
309,2013-08-13,36.879,38.174,36.63,38.094,65379200
310,2013-08-14,36.511,37.407,36.481,36.69,48423900
311,2013-08-15,36.421,36.929,35.883,36.222,56521100
312,2013-08-16,36.939,37.347,36.76,36.829,45840800
313,2013-08-19,37.666,38.134,36.999,37.288,57609600
314,2013-08-20,38.264,38.433,37.547,38.204,57995200
315,2013-08-21,38.174,38.702,38.005,38.234,46116900
316,2013-08-22,38.403,38.603,38.194,38.224,21931200
317,2013-08-23,40.396,40.475,38.782,38.852,86442300
318,2013-08-26,41.183,41.78,40.465,40.744,94162400
319,2013-08-27,39.489,41.043,39.27,40.525,72695100
320,2013-08-28,40.396,40.695,39.728,39.808,57918200
321,2013-08-29,41.123,41.621,40.645,40.734,58303400
322,2013-08-30,41.133,42.099,40.904,41.86,67735100
323,2013-09-03,41.711,42.0,41.352,41.681,48774900
324,2013-09-04,41.621,42.01,41.282,41.85,42581900
325,2013-09-05,42.498,42.607,41.611,41.631,50035400
326,2013-09-06,43.783,44.44,42.239,42.926,117535700
327,2013-09-09,43.872,44.62,43.534,44.191,75794700
328,2013-09-10,43.434,44.092,43.065,44.072,54540300
329,2013-09-11,44.869,44.918,42.946,43.225,72328300
330,2013-09-12,44.58,45.446,44.48,45.357,68072300
331,2013-09-13,44.141,44.908,43.763,44.869,52765300
332,2013-09-16,42.348,44.769,42.269,44.679,70424200
333,2013-09-17,44.898,45.267,42.269,42.338,91934600
334,2013-09-18,45.058,45.297,44.231,44.669,79317000
335,2013-09-19,45.805,45.875,45.058,45.337,63972400
336,2013-09-20,47.309,47.419,45.566,46.144,115508400
337,2013-09-23,47.01,47.369,46.114,47.1,75177000
338,2013-09-24,48.266,49.471,47.977,48.325,136716100
339,2013-09-25,49.272,49.351,48.276,49.043,87879700
340,2013-09-26,50.198,50.407,49.312,49.82,98220100
341,2013-09-27,51.045,51.085,49.67,50.099,81410500
342,2013-09-30,50.039,51.404,49.61,49.949,100095000
343,2013-10-01,50.228,50.836,49.262,49.78,98114000
344,2013-10-02,50.089,50.906,49.76,49.939,62834000
345,2013-10-03,48.993,50.527,48.873,50.278,82045000
346,2013-10-04,50.846,50.965,49.381,49.581,74447000
347,2013-10-07,50.328,51.095,50.208,50.537,57204000
348,2013-10-08,46.961,50.407,46.901,50.407,136081000
349,2013-10-09,46.592,47.658,45.088,47.2,147297000
350,2013-10-10,48.863,49.491,47.648,47.688,99774000
351,2013-10-11,48.923,49.68,48.604,48.993,58428000
352,2013-10-14,49.322,49.441,47.728,48.126,68781000
353,2013-10-15,49.312,50.806,48.993,49.8,81167000
354,2013-10-16,50.945,51.045,49.71,49.85,64678000
355,2013-10-17,52.011,52.021,50.756,50.925,71522000
356,2013-10-18,54.014,54.621,53.396,53.974,88260000
357,2013-10-21,53.645,54.601,53.306,54.472,58235000
358,2013-10-22,52.48,54.552,52.001,54.123,83204000
359,2013-10-23,51.703,52.051,50.935,51.553,57207000
360,2013-10-24,52.25,52.639,51.394,52.181,46775000
361,2013-10-25,51.752,53.037,51.683,52.978,45085000
362,2013-10-28,50.039,51.503,49.421,51.344,73472000
363,2013-10-29,49.212,50.597,49.063,50.537,102143000
364,2013-10-30,48.823,50.019,48.564,49.81,127073000
365,2013-10-31,50.019,51.802,46.323,46.981,248809000
366,2013-11-01,49.561,51.892,49.531,50.656,95033000
367,2013-11-04,48.037,49.561,47.837,49.182,80371000
368,2013-11-05,49.919,49.989,47.329,47.608,76835000
369,2013-11-06,48.933,50.258,48.525,50.069,67889000
370,2013-11-07,47.379,49.68,47.12,49.053,97128000
371,2013-11-08,47.349,48.465,47.07,47.628,70731000
372,2013-11-11,46.024,47.349,45.556,46.861,80910000
373,2013-11-12,46.433,47.19,45.656,45.825,68196000
374,2013-11-13,48.525,48.555,45.885,46.054,79245000
375,2013-11-14,48.804,49.381,47.847,48.515,75117000
376,2013-11-15,48.823,49.292,48.525,48.923,42453000
377,2013-11-18,45.656,48.654,45.626,48.286,85910000
378,2013-11-19,46.184,46.821,45.546,46.084,75602000
379,2013-11-20,46.253,47.369,46.134,46.433,53933000
380,2013-11-21,46.522,47.279,46.512,46.811,34886000
381,2013-11-22,46.054,47.09,45.785,46.861,40545000
382,2013-11-25,44.649,46.472,43.872,46.184,82565000
383,2013-11-26,45.715,45.994,43.384,44.49,82016000
384,2013-11-27,46.313,46.492,45.357,45.795,44993000
385,2013-11-29,46.831,47.03,46.323,46.572,22953900
386,2013-12-02,46.881,47.359,46.084,46.722,50774000
387,2013-12-03,46.552,47.02,46.114,46.572,32086000
388,2013-12-04,48.435,48.584,46.084,46.283,60890000
389,2013-12-05,48.156,48.515,47.688,47.967,43855000
390,2013-12-06,47.758,49.202,47.528,48.794,42938000
391,2013-12-09,48.654,48.784,47.558,47.907,36056000
392,2013-12-10,50.059,50.577,48.355,48.455,68479000
393,2013-12-11,49.192,50.577,48.823,50.358,65776000
394,2013-12-12,51.633,51.872,50.467,50.856,92723000
395,2013-12-13,53.117,53.296,51.145,51.463,82641000
396,2013-12-16,53.605,54.293,52.709,53.047,85119000
397,2013-12-17,54.651,54.97,54.034,54.552,78751000
398,2013-12-18,55.359,55.677,53.545,54.651,76003000
399,2013-12-19,54.841,54.98,53.745,54.123,89753200
400,2013-12-20,54.91,54.94,54.024,54.721,239824000
401,2013-12-23,57.55,58.098,55.239,55.289,98297000
402,2013-12-24,57.739,58.357,56.693,58.048,46617800
403,2013-12-26,57.51,58.158,57.152,58.098,55101000
404,2013-12-27,55.229,57.461,55.04,57.261,60466000
405,2013-12-30,53.506,54.97,53.227,54.721,68307000
406,2013-12-31,54.442,54.651,53.705,53.914,43076200
407,2014-01-02,54.502,55.01,53.984,54.621,43195500
408,2014-01-03,54.352,55.438,54.322,54.811,38246200
409,2014-01-06,56.982,57.042,53.844,54.213,68852600
410,2014-01-07,57.7,58.327,57.002,57.48,77207400
411,2014-01-08,58.008,58.188,57.012,57.381,56682400
412,2014-01-09,57.002,58.736,56.434,58.427,92253300
413,2014-01-10,57.72,58.078,56.843,56.913,42449500
414,2014-01-13,55.697,58.028,55.169,57.69,63010900
415,2014-01-14,57.52,57.56,55.887,56.245,37503600
416,2014-01-15,57.381,58.347,57.052,57.759,33663400
417,2014-01-16,56.972,57.799,56.614,57.042,34541800
418,2014-01-17,56.086,57.6,55.857,57.082,40849200
419,2014-01-21,58.287,58.357,56.285,56.385,48669200
420,2014-01-22,57.291,59.084,56.883,58.626,61352900
421,2014-01-23,56.414,56.464,55.478,56.155,47951800
422,2014-01-24,54.243,56.205,54.193,55.936,55200700
423,2014-01-27,53.346,54.731,51.653,54.522,73924100
424,2014-01-28,54.93,55.07,53.795,53.814,48191200
425,2014-01-29,53.326,54.741,52.988,54.402,92995600
426,2014-01-30,60.848,62.262,60.23,61.884,150178900
427,2014-01-31,62.332,63.129,59.941,60.24,87794600
428,2014-02-03,61.246,63.527,60.469,62.79,74866600
429,2014-02-04,62.511,62.9,61.585,61.814,45985500
430,2014-02-05,61.953,62.92,61.037,62.501,51685100
431,2014-02-06,61.923,62.541,61.226,61.226,42086500
432,2014-02-07,64.075,64.324,61.983,62.033,60704300
433,2014-02-10,63.308,64.245,63.228,64.055,43666100
434,2014-02-11,64.603,64.753,63.109,63.507,45675600
435,2014-02-12,64.205,64.812,63.806,64.673,47282100
436,2014-02-13,67.074,67.074,63.806,63.936,61911700
437,2014-02-14,66.835,67.323,66.466,67.243,36694900
438,2014-02-18,67.044,67.283,65.819,66.685,43809900
439,2014-02-19,67.801,68.817,66.745,66.795,62087100
440,2014-02-20,69.365,69.843,65.48,67.472,130928900
441,2014-02-21,68.329,69.694,68.19,69.425,70932400
442,2014-02-24,70.511,71.168,68.279,68.478,76620300
443,2014-02-25,69.584,70.73,69.186,70.68,52077000
444,2014-02-26,68.996,70.949,68.588,69.923,55322700
445,2014-02-27,68.678,69.744,68.608,69.076,41653700
446,2014-02-28,68.199,69.614,67.124,69.206,66783700
447,2014-03-03,67.153,67.791,66.257,66.705,56824100
448,2014-03-04,68.538,68.638,67.363,68.399,42013500
449,2014-03-05,71.298,71.696,69.355,69.425,74567700
450,2014-03-06,70.57,71.616,69.983,71.606,46026500
451,2014-03-07,69.534,70.909,69.206,70.81,38927000
452,2014-03-10,71.756,71.875,70.242,70.501,59871600
453,2014-03-11,69.833,72.314,69.694,72.224,59408300
454,2014-03-12,70.61,71.078,68.737,69.594,46340500
455,2014-03-13,68.568,71.078,67.891,71.019,57091000
456,2014-03-14,67.462,69.166,67.203,68.229,48227000
457,2014-03-17,68.478,68.688,66.366,67.921,52197000
458,2014-03-18,68.927,69.335,68.04,68.498,40827000
459,2014-03-19,67.98,69.026,67.213,68.907,43981000
460,2014-03-20,66.715,67.97,66.566,67.751,44439000
461,2014-03-21,66.984,67.662,65.928,67.273,59999900
462,2014-03-24,63.856,67.104,63.119,66.934,85696000
463,2014-03-25,64.643,65.938,63.537,64.643,68786000
464,2014-03-26,60.16,64.703,60.14,64.494,97503900
465,2014-03-27,60.738,61.664,57.759,60.28,112650000
466,2014-03-28,59.782,61.714,59.114,61.107,67052000
467,2014-03-31,60.011,61.286,59.642,60.549,53011000
468,2014-04-01,62.382,62.422,60.011,60.23,59291000
469,2014-04-02,62.481,63.667,61.973,62.969,66277000
470,2014-04-03,59.264,62.93,58.905,62.312,83859000
471,2014-04-04,56.534,59.971,56.106,59.712,125214400
472,2014-04-07,56.733,57.779,55.229,55.687,108488000
473,2014-04-08,57.969,58.487,56.952,57.461,78836000
474,2014-04-09,62.173,62.222,58.965,59.403,100215000
475,2014-04-10,58.935,62.94,58.457,62.84,114988000
476,2014-04-11,58.307,60.08,57.092,57.381,91452000
477,2014-04-14,58.666,60.22,57.56,59.861,72325000
478,2014-04-15,58.865,59.453,55.667,59.064,108623000
479,2014-04-16,59.493,59.961,57.52,59.562,78774000
480,2014-04-17,58.716,60.349,58.497,59.074,88040000
